sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
5262030439;FLANGE WELDING-NECK;;620,000 g;import;qa_ok_importar_found;true;1;12V4000M53;1202156;257;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5265300383;MEASURE/MONITOR MOD FOR REMOTE CONTROL;;0.082 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1602883;417;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5265303535;CABLE FOR MONITOR SYSTEM;L;0.827 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101387;327;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5265303735;CABLE;L;0.048 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101388;345;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5265304035;CONNECTING CABLE FOR REMOTE CONTROL;L=1M;0.225 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1602679;386;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5265304135;CONNECTING CABLE FOR REMOTE CONTROL;L=1M;0.074 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1602680;386;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5265330335;RAIL;;;import;qa_ok_importar_found;true;1;12V4000M40A;1101389;388;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5269930101;PRESSURE SPRING 4000;;18,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1900984;158;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5269970010;PIN DOWEL;;0.002 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200969;136;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5269970045;SEAL RING (SQUARE CU T) CAC OUTLET;;0.016 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200980;138;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5269970072;UNION;;0.08 KGM;import;qa_ok_importar_found;true;2;16V4000M73L;1507745, 1510234;1121, 1456;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5269970172;UNION;;0.114 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101391;213;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5269970345;SEAL STRIP;1057X5;0.141 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101392;13;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5270100055;DRAIN PIPE;;0.8 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101393;29;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5270101714;COVER;;35 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1300021;12;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5270111701;CRANKCASE;;EM;import;qa_ok_importar_found;true;1;16V4000M61;1300031;13;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5270310801;CRANKSHAFT;;472.000 kg EM;import;qa_ok_importar_found;true;1;16V4000M90;1600240;49;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5270700338;RAIL FUEL RETURN LOW PRESS A-BANK 1460MM;;0.161 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1300568;96;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5270700532;TUBE ASM LOW PRESSURE FUEL;;130.800 g SB;import;qa_ok_importar_found;true;1;16V4000M90;1601740;233;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5271400314;ELBOW EXHAUST ASM LEFT 90DEG;;14,760 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101399;162;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5271400414;ELBOW EXHAUST ASM RIGHT 90DEG;;14,760 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101400;162;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5271800184;CONNECTING PIECE CONN. PIPE LOWER 16V4000M5;;;import;qa_ok_importar_found;true;1;12V4000M40A;1101405;186;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5271800219;TUBE OIL;;0.372 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201722;223;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272000054;PLUG-IN PIPE;;3,280 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101407;279;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272000158;TUBE VENT A-BANK FRT TO DEAERATION BLK;;0.2 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1301480;232;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272000258;TUBE VENT A-BANK REA R TO CARRIER HSG;;0.204 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1301479;232;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272000358;TUBE VENT A-BANK FRT TO DEAERATION BLK;;0.209 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1301513;233;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272000458;TUBE VENT A-BANK TO REAR DEAERATION BLK;;162,800 G;import;qa_ok_importar_found;true;1;16V4000M61;1301507;233;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272010010;BEARING HOUSING;;7,050 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101409;247;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272010110;BEARING HOUSING;;8.666 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101410;280;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272010153;SPACER SLEEVE;;172,800 G;import;qa_ok_importar_found;true;1;12V4000M40A;1101411;247;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272010158;SEAL CARRIER FOR SEAWATER PUMP;;3.83 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101413;280;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272010401;SPIRAL HOUSING;;17.076 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101414;280;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272010805;SHAFT WTR PMP HI TEM P CLG CIRCUIT;;1.629 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101416;247;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272030080;GASKET;;0.007 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201014;145;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272031440;BRACKET B-BANK CAC VENT LINE SUPPORT;;0.09 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101417;261;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272031640;RETAINER;;0.092 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101418;260;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272300038;STOP;;157 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101419;299;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272370335;PLATE;;12,980 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101420;301;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5272370435;PLATE;;15,520 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101421;301;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275300213;PLUG-IN BOARD;;0.03 KGM;import;qa_ok_importar_found;true;1;12V4000M70;1904948;718;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275301337;PROGRAMMING CONNECTR FOR CONTROL PANEL;;221,300 G;import;qa_ok_importar_found;true;1;12V4000M40A;1101422;355;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275302413;PLUG-IN BOARD;;1 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1101423;404;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275303237;CONNECTING CABLE FOR ECS;L=10M;4.203 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1302632;431;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275303737;PROGRAMMING CONNECTR FOR MONITOR SYSTEM;;5.000 g MONITOR SYSTEM;import;qa_ok_importar_found;true;2;16V4000M90;1602576, 1602898;357, 421;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275304237;PROGRAMMING CONNECTR FOR CONTROL PANEL;;0.499 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1302915;500;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275304837;CONNECTING CABLE F/MONTRG SYST + GOV;L=10M;6.5 KGM;import;qa_ok_importar_found;true;1;12V4000M70;1905072;755;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275305337;CONNECTING CABLE FOR GEARBOX MONITOR;L=4M;1.715 KGM;import;qa_ok_importar_found;true;2;16V4000M73L;1502853, 1511079;411, 1608;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275306036;CABLE F/MONTRG SYST + GOV;L;2.23 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101427;325;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275306136;CABLE F/MONTRG SYST + GOV;L;8 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101428;325;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275306236;CABLE F/MONTRG SYST + GOV;L;5.148 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101429;326;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275307337;MALE CONNECTOR FOR CONTROL UNIT;;0.998 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1302700;448;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275307437;PROGRAMMING CONNECTR FOR GEARBOX;;0.273 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1301908;325;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275307937;PROGRAMMING CONNECTR FOR CONTROL PANEL;;0.528 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1602873;414;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275308037;PROGRAMMING CONNECTR FOR CONTROL PANEL;;0.502 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1302622;429;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275309538;CONNECTING CABLE F/MONTRG SYST + GOV;L=4M, DRUCKLUFTANLASSER;3.075 KGM;import;qa_ok_importar_found;true;2;16V4000M73L;1502861, 1511087;413, 1610;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275309638;CONNECTING CABLE F/MONTRG SYST + GOV;;;import;qa_ok_importar_found;true;1;16V4000M61;1302638;433;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275332789;PLATE FOR ECU;;0,005 kg;import;qa_ok_importar_found;true;1;12V4000M70;1902402;343;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275334889;PLATE;41X28;1,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1902429;344;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275335589;IDENTIFICATION PLATE FOR ELECTRONICS;16X37 (HXB);0.005 KGM;import;qa_ok_importar_found;true;1;16V4000M90;1602595;358;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275335589 X00036282;ELECTRONICS PROGRAMMING MONITOR SYSTE;16X37 (HXB);;import;qa_ok_importar_found;true;1;16V4000M90;1602596;358;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5275350691;COVER F/EXH TEMP MEASUREM;;1.02 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101437;410;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5279970345;SEAL STRIP;1357X5;0.184 KGM;import;qa_ok_importar_found;true;1;16V4000M61;1300008;12;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5280510101;CAMSHAFT DRIVING END;;12 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700495, 1704245, 1707985, 1711725, 1800468, 1804041;85, 481, 877, 1273, 1185, 1558;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5280520048;METERING WHEEL;;2.734 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400501;87;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5281800020;PLUG-IN PIPE;;5.920 kg SB;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700116, 1703862, 1707602, 1711342, 1800098, 1803670;32, 428, 824, 1220, 1133, 1506;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5281840309;ADAPTER CENTRIFUGAL OIL FILTER C23;;2.02 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1401707;227;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5281860001;SUCTION BASKET;;2.585 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700112, 1703858, 1707598, 1711338, 1800094, 1803666;32, 428, 824, 1220, 1133, 1506;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5281860004;STRAINER;;0.5 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700113, 1703859, 1707599, 1711339, 1800095, 1803667;32, 428, 824, 1220, 1133, 1506;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
