pn;source_id;source_engine_file;row_count;ai_decision;ai_confidence;ai_confidence_level;ai_reason;ai_suggested_action;qa_revision_estado;qa_revision_accion;designation_final;measure_final;weight_final
X00042713;1102567;engine_12V4000M40A.json;3;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;NUT;;0.002 KGM
X00042715;1102568;engine_12V4000M40A.json;3;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;WASHER;;
X00042722;1102569;engine_12V4000M40A.json;3;update_existing;0.35;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GASKET;;
Z=0304 125;1102698;engine_12V4000M40A.json;3;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;O-RING;;
Z=5125 105;1102733;engine_12V4000M40A.json;3;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;DISTRIBUTOR;;
XP53500600003;1102659;engine_12V4000M40A.json;3;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GASKET KIT;;0.02 KGM
XP53517300039;1301093;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SCREW 4;;
XP53517300040;1102663;engine_12V4000M40A.json;3;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;WASHER;;0.02 KGM
XP53517300042;1301098;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;CONTROL UNIT 1;;
XP53517300045;1301101;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SPRING 1;;
XP53517300046;1301102;engine_16V4000M61.json;4;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;PLUG 1;;
XP53517300047;1301083;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;PISTON 1;;
XP53517300048;1301084;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SPRING 1;;
XP53517300050;1301086;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;VALVE BODY 1;;
XP53517300051;1301087;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SPRING 1;;
XP53517300053;1102672;engine_12V4000M40A.json;3;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SEALING RING;;0.001 KGM
XP53517300054;1301090;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;INSERT 1;;
XP53517300055;1301091;engine_16V4000M61.json;3;update_existing;0.07;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SEALING RING 4;;
XP53517300056;1301094;engine_16V4000M61.json;3;pending_review;0.11;low;se requiere validacion humana por conflictos detectados;revisar;pendiente;revisar;UNION 1 Business P;;
Z=0070 425;1301092;engine_16V4000M61.json;3;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SCREW 4;;
XP53517300057;1102676;engine_12V4000M40A.json;1;pending_review;0.69;medium;se requiere validacion humana por conflictos detectados;revisar;ok;importar;VALVE INSERT;;
XP53517300058;1102677;engine_12V4000M40A.json;1;pending_review;0.69;medium;se requiere validacion humana por conflictos detectados;revisar;ok;importar;O-RING;;
XP53517300062;1102678;engine_12V4000M40A.json;1;pending_review;0.69;medium;se requiere validacion humana por conflictos detectados;revisar;ok;importar;GROOVED RING;;
Z=0300 802;1102695;engine_12V4000M40A.json;1;pending_review;0.69;medium;se requiere validacion humana por conflictos detectados;revisar;ok;importar;O-RING;;
Z=0301 702;1102696;engine_12V4000M40A.json;1;pending_review;0.69;medium;se requiere validacion humana por conflictos detectados;revisar;ok;importar;O-RING;;
0219975582;1100572;engine_12V4000M40A.json;3;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HOSE METAL 32X500 M4 5X1.5;DN 32;1.03 KGM
718363232002;1102191;engine_12V4000M40A.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;UNION;35/M 45 X 1,5;0.166 KGM
2024622783317024;1102387;engine_12V4000M40A.json;1;pending_review;0.69;medium;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SEAMLESS PIPE (S);;
735038020106;1102204;engine_12V4000M40A.json;3;import_superseded;0.55;low;relacion de sustitucion clara detectada;importar;ok;importar;HOSE;1SC 19 CC 500;0.734 KGM
5271800184;1101405;engine_12V4000M40A.json;1;pending_review;0.26;low;se requiere validacion humana por conflictos detectados;revisar;pendiente;revisar;CONNECTING PIECE CONN. PIPE LOWER 16V4000M5;;
11809501;1100238;engine_12V4000M40A.json;1;pending_review;0.64;medium;se requiere validacion humana por conflictos detectados;revisar;pendiente;revisar;OIL PRELUBE PMP 3 PHASE 26 L/MIN 50/60;;17,380 KGP
700419999002;1102030;engine_12V4000M40A.json;23;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;UNION 20G 1 A;22 G 1 A;0.129 KGM
8691800002;1101686;engine_12V4000M40A.json;10;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;GEAR-TYPE PUMP;;5,500 KG
8692300000;1101704;engine_12V4000M40A.json;10;update_existing;0.22;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;MOTOR THREE PHASE 220/380V-440V 1;;
8692500088;1101705;engine_12V4000M40A.json;10;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;COUPLING;;0.396 KGM
Z=259851-4;1102712;engine_12V4000M40A.json;10;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SUPPORT;;
000007005103;1100226;engine_12V4000M40A.json;11;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PIN DOWEL;5 M6 X 20;0.003 KGM
000472028000;1100589;engine_12V4000M40A.json;28;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RING SNAP;28 X 1,2;0.001 KGM
000931006070;1100656;engine_12V4000M40A.json;13;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HEX SCREW;M 6 X100;0.022 KGM
006885005005;1101553;engine_12V4000M40A.json;12;import_superseded;0.55;low;relacion de sustitucion clara detectada;importar;ok;importar;KEY WOODRUFF A;A 5 X 5 X 28;0.005 KGM
8699970136;1101711;engine_12V4000M40A.json;13;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;66,40 X 1,78;0.001 KGM
Z=166806-0;1102704;engine_12V4000M40A.json;11;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;AXLE;;
Z=166933-2;1102705;engine_12V4000M40A.json;10;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;SHAFT;;
Z=182004-2;1102707;engine_12V4000M40A.json;10;import_superseded;0.3;low;relacion de sustitucion clara detectada;importar;ok;importar;VALVE;;
Z=185194-8;1102708;engine_12V4000M40A.json;10;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;HOUSING;;
Z=185800-0;1102709;engine_12V4000M40A.json;10;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;COVER;;
Z=R25 POS.18;1102758;engine_12V4000M40A.json;4;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;NAMEPLATE;;
000910999015;1100643;engine_12V4000M40A.json;12;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PLUG SCREW;G 1/4 A;0.021 KGM
007603021100;1101611;engine_12V4000M40A.json;26;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;WASHER A COP;A 21 X 26;0.002 KGM
8490910009;1101664;engine_12V4000M40A.json;12;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PISTON;18X21;0.025 KGM
8490910011;1101665;engine_12V4000M40A.json;12;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;NUT;;0.116 KGM
8490910022;1101666;engine_12V4000M40A.json;12;update_existing;0.35;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;NUT;;
Z=161901-4;1102703;engine_12V4000M40A.json;12;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SPINDLE;;0.006 KGM
Z=169651-7;1102706;engine_12V4000M40A.json;12;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;COVER;;0.001 KGM
Z=255719-7;1102711;engine_12V4000M40A.json;12;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PRESSURE SPRING;;0.014 KGM
0021803301;1100331;engine_12V4000M40A.json;3;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL PUMP;;23.84 KGM
5241870101;1101221;engine_12V4000M40A.json;37;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TUBE D;;0.198 KGM
5241870201;1101223;engine_12V4000M40A.json;22;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TUBE D;;0.123 KGM
5241870276;1101224;engine_12V4000M40A.json;37;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER O-RING;;0.06 KGM
5241870401;1101225;engine_12V4000M40A.json;22;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TUBE D;;0.16 KGM
5241871853;1101231;engine_12V4000M40A.json;22;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SPACER SLEEVE;11MM X 22MM L=28;0.064 KGM
5241872240;1101232;engine_12V4000M40A.json;35;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BRACKET 40X6 M12 UNT HD+M8 THD BOLT HOLE;;0.061 KGM
5271800419;1101406;engine_12V4000M40A.json;6;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.17 KGM
304014008032;1101809;engine_12V4000M40A.json;76;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HEX SCREW;M 8 X 80;0.033 KGM
700223006000;1101928;engine_12V4000M40A.json;62;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BOLT BANJO A8 S2000/ 4000;A 8;0.039 KGM
700429024002;1102054;engine_12V4000M40A.json;45;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 24 X 4;0.003 KGM
700429041000;1102072;engine_12V4000M40A.json;37;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 41 X 4;0.004 KGM
X00033644;1601262;engine_16V4000M90.json;5;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;NOZZLE LUBE OIL SPRA Y;;200.000 g
X00033645;1601259;engine_16V4000M90.json;5;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BLOCK PSTN LUBE NOZZ LE SUPT W/THRU HOLE;;166.600 g
X00033646;1301142;engine_16V4000M61.json;5;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BLK PSTN LUBE NOZZLE SUPT W/O THRU HOLE;;
735080022201;1102223;engine_12V4000M40A.json;22;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;NON-RETURN VALVE;RHDK 22-L 0,5;0.432 KGM
0031845301;1100360;engine_12V4000M40A.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL FILTER SPIN-ON;;2.2 KGM
000933010094;1100734;engine_12V4000M40A.json;46;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HEX SCREW;M 10 X 40;0.031 KGM
5241800911;1101206;engine_12V4000M40A.json;6;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL FILTER HOUSING;;32 KGM
700429027001;1102055;engine_12V4000M40A.json;6;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 27 X 5;0.005 KGM
X00040625;1102527;engine_12V4000M40A.json;8;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;COVER FOR SOLAS;;7 G
0009973675;1100233;engine_12V4000M40A.json;8;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;ADAPTER OIL FLTR DUA L NIPPLE S2000+S400;;0.148 KGM
000472042000;1100590;engine_12V4000M40A.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RING SNAP;42 X 1,75;0.004 KGM
000912010064;1100649;engine_12V4000M40A.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BOLT HEX SOC HD;M 10 X 40;0.031 KGM
002098001022;1100862;engine_12V4000M40A.json;8;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PRESSURE SPRING;1,25X 10 X 44,5;0.003 KGM
5069971416;1100888;engine_12V4000M40A.json;18;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BUSHING THREADED;;0.027 KGM
5240150531;1100992;engine_12V4000M40A.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;POINTER;;0.062 KGM
5241800067;1101200;engine_12V4000M40A.json;8;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VALVE SLIDE OIL FLTR SWITCH OVER;;3.506 KGM
5241840076;1101212;engine_12V4000M40A.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;WASHER;;0.335 KGM
5241840309;1101213;engine_12V4000M40A.json;8;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;FLANGE;;0.85 KGM
5241840402;1601348;engine_16V4000M90.json;6;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL FILTER HOUSING 4000;;
5245840021;1101314;engine_12V4000M40A.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PLATE;;0.014 KGM
5249970616;1101326;engine_12V4000M40A.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BUSHING THREADED;;0.203 KGM
5361840156;1101476;engine_12V4000M40A.json;8;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PLUG;;0.061 KGM
5369910120;1101477;engine_12V4000M40A.json;8;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;STUD BALL;;0.057 KGM
700429032003;1102059;engine_12V4000M40A.json;14;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 32 X 4;0.003 KGM
700429115000;1102115;engine_12V4000M40A.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 115 X 6;0.023 KGM
5241802019;1101209;engine_12V4000M40A.json;6;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TUBE ASM SOL OIL SUP PLY;;0.067 KGM
700429122001;1102118;engine_12V4000M40A.json;22;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 122 X 3,75;0.009 KGM
X52418300001;1102612;engine_12V4000M40A.json;4;update_existing;0.2;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;FLTR CENTRIF;;12,418 KG
0001843597;1100106;engine_12V4000M40A.json;4;update_existing;0.35;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;FLTR OIL CENTRIFUGAL ASM;;
11509528;1100235;engine_12V4000M40A.json;8;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;BOLT PHOS HEX FLG LR G;M12X1,75X30;0.05 KGM
5241840509;1101215;engine_12V4000M40A.json;8;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;ADAPTER 2 LITER CENTRIFUGAL SPINNER;;1.55 KGM
23540299;1100333;engine_12V4000M40A.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;BODY ASM CENTRIFUGAL SPINNER OIL FLTR;;4.38 KGM
23540304;1100334;engine_12V4000M40A.json;8;import_superseded;0.3;low;relacion de sustitucion clara detectada;importar;pendiente;revisar;GASKET KIT;;82,200 G
